Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2025-05-07,Dinner,417.5,12.0,2.7,1.7,2.8,0.0,220.3,151.1,335.5,45.4,0.2,13.1,30.8,2.0,0.0,2.1,7.9,
2025-05-07,Lunch,448.0,16.2,6.6,0.2,2.4,0.0,0.0,150.7,0.0,55.0,4.4,8.8,19.7,0.0,0.0,0.0,0.0,
2025-05-07,Snacks,234.3,10.4,6.1,0.0,0.0,0.0,0.0,398.2,0.0,24.8,0.8,6.2,10.8,0.0,0.0,0.0,0.0,
2025-05-08,Breakfast,207.6,10.8,6.2,0.0,0.0,0.0,0.0,345.0,65.0,15.7,2.6,12.1,12.3,0.0,0.0,12.8,0.0,
2025-05-08,Dinner,572.9,34.6,7.9,0.5,3.5,0.0,0.0,3.9,169.8,43.6,5.4,2.5,24.1,0.0,0.4,0.0,0.0,
2025-05-08,Lunch,417.5,12.0,2.7,1.7,2.8,0.0,220.3,151.1,335.5,45.4,0.2,13.1,30.8,2.0,0.0,2.1,7.9,
2025-05-08,Snacks,611.0,46.8,30.0,0.0,0.0,0.0,0.0,0.3,0.0,28.7,0.0,28.5,18.3,0.0,0.0,0.0,0.0,
2025-05-09,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-05-09,Dinner,475.0,29.3,1.0,0.0,0.0,0.0,69.0,365.0,0.0,32.6,1.9,0.0,20.2,3.0,0.0,3.0,6.0,
2025-05-09,Lunch,522.3,13.3,7.3,0.5,0.8,0.0,48.9,87.6,125.8,69.5,0.5,0.1,30.4,0.8,0.0,0.4,2.3,
2025-05-09,Snacks,485.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,
2025-05-10,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-05-10,Dinner,556.3,38.9,9.3,10.9,17.0,0.0,215.6,806.6,338.8,11.5,0.4,0.2,37.3,0.0,0.0,4.2,11.9,
2025-05-10,Lunch,463.9,11.8,3.3,0.0,0.0,0.0,0.0,372.5,0.0,55.8,0.8,2.9,34.0,0.0,0.0,0.0,0.0,
2025-05-10,Snacks,251.1,7.6,3.0,0.0,0.0,0.0,2.6,419.6,84.9,38.9,1.3,19.0,6.3,0.0,0.0,2.0,2.8,
2025-05-11,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-05-11,Dinner,482.5,13.7,5.0,0.7,1.1,0.0,70.5,210.7,181.5,44.2,1.9,4.4,45.6,1.2,0.0,0.5,3.4,
2025-05-11,Lunch,524.2,31.2,6.5,1.0,6.7,0.0,15.5,517.0,253.9,39.3,5.6,2.8,28.2,0.0,0.5,0.2,0.0,
2025-05-11,Snacks,200.5,6.9,4.6,0.0,0.0,0.0,0.0,57.2,328.5,27.0,0.0,22.8,6.8,0.0,0.0,22.5,0.0,
2025-05-12,Breakfast,217.4,11.7,6.5,0.0,0.0,0.0,0.0,0.0,525.6,16.2,4.0,11.9,13.3,0.0,0.0,36.0,0.0,
2025-05-12,Dinner,504.4,24.0,13.0,0.0,0.0,0.0,0.0,28.6,0.0,37.0,2.1,2.1,35.5,0.0,0.0,0.0,0.0,
2025-05-12,Lunch,520.4,21.9,6.1,0.6,4.5,0.0,0.0,174.9,121.3,54.9,2.7,1.9,27.4,0.0,0.3,0.0,0.0,
2025-05-12,Snacks,109.0,4.1,1.2,0.0,0.0,0.0,0.0,28.0,0.0,12.3,4.0,6.4,7.5,0.0,0.0,0.0,0.0,
2025-05-13,Breakfast,323.4,13.5,9.5,0.0,0.0,0.0,0.0,10.0,525.6,14.1,0.0,13.7,35.8,0.0,0.0,51.0,0.0,
2025-05-13,Dinner,684.2,35.4,21.8,0.2,1.7,0.2,17.1,65.4,177.2,67.5,3.7,7.2,25.6,5.7,0.0,0.1,0.6,
2025-05-13,Lunch,528.7,30.6,12.0,1.3,3.9,0.0,87.4,880.6,346.4,31.4,6.3,3.5,35.6,1.5,0.3,0.7,4.2,
2025-05-13,Snacks,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,
2025-05-14,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-05-14,Dinner,697.7,36.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,0.0,0.0,25.8,0.0,0.0,0.0,0.0,
2025-05-14,Lunch,520.5,34.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,24.1,1.8,3.3,27.2,0.0,0.0,0.0,0.0,
2025-05-14,Snacks,187.0,8.5,4.1,0.0,0.0,0.0,0.0,28.0,0.0,17.9,4.0,12.0,11.7,0.0,0.0,0.0,0.0,
2025-05-15,Breakfast,198.6,10.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2.4,12.1,12.3,0.0,0.0,0.0,0.0,
2025-05-15,Dinner,632.0,33.0,14.1,0.0,0.0,0.0,0.0,120.0,0.0,70.2,6.9,6.3,22.0,0.0,0.0,0.0,0.0,
2025-05-15,Lunch,524.0,35.4,19.2,0.0,0.0,0.0,0.0,1.4,0.0,34.8,2.0,5.0,17.6,0.0,0.0,0.0,0.0,
2025-05-15,Snacks,450.2,24.7,11.6,0.0,0.0,0.0,5.2,15.2,169.8,51.1,1.9,32.2,5.0,0.0,0.0,4.0,5.6,
2025-05-16,Breakfast,198.6,10.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2.4,12.1,12.3,0.0,0.0,0.0,0.0,
2025-05-16,Dinner,634.5,16.5,6.0,0.0,0.0,0.0,0.0,5.0,70.0,69.3,1.0,14.0,49.5,0.0,15.0,0.0,0.0,
2025-05-16,Lunch,521.7,29.4,12.4,0.0,0.0,0.0,0.0,1.1,0.0,46.2,7.7,1.8,22.2,0.0,0.0,0.0,0.0,
2025-05-16,Snacks,1549.0,9.3,0.6,1.2,1.8,0.0,0.0,211.6,171.2,12.6,1.2,0.0,1.2,0.0,2.4,0.0,2.8,
2025-05-17,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-05-17,Dinner,1085.5,58.6,16.2,9.3,6.2,0.0,170.0,1323.5,635.0,61.7,3.3,2.2,66.6,7.9,41.7,4.8,9.0,
2025-05-17,Lunch,470.5,15.0,4.2,4.0,2.5,0.0,0.0,800.0,0.0,64.7,5.1,8.6,22.5,0.0,0.0,0.0,0.0,
2025-05-17,Snacks,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.4,96.0,0.0,6.0,0.0,0.0,0.0,0.0,0.8,
2025-05-18,Breakfast,78.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,0.0,0.0,
2025-05-18,Dinner,644.7,32.8,6.4,0.0,0.0,0.0,0.0,1.9,0.0,51.5,0.0,14.8,32.2,0.0,0.0,0.0,0.0,
2025-05-18,Lunch,493.0,21.0,5.1,4.8,0.0,0.0,0.0,3000.0,0.0,51.7,3.7,6.6,27.0,0.0,0.0,0.0,0.0,
2025-05-18,Snacks,973.7,64.0,20.0,4.9,1.9,0.0,9.8,250.6,188.6,60.4,6.4,36.2,15.6,0.8,2.5,4.2,5.9,
2025-05-19,Breakfast,195.0,12.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.5,9.6,0.0,0.0,0.0,0.0,
2025-05-19,Dinner,615.9,29.0,16.1,1.2,6.7,0.0,0.0,328.2,40.5,63.5,0.7,5.8,23.5,0.0,0.0,0.0,0.0,
2025-05-19,Lunch,502.9,18.8,1.6,0.0,0.0,0.0,0.0,97.3,0.0,57.3,4.3,5.2,27.9,0.0,0.0,0.0,0.0,
2025-05-19,Snacks,42.6,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.4,0.9,3.9,0.0,0.0,0.0,0.0,
2025-05-20,Breakfast,195.0,12.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.5,9.6,0.0,0.0,0.0,0.0,
2025-05-20,Dinner,652.0,19.7,0.0,0.0,0.0,0.0,0.0,900.0,0.0,88.5,0.0,0.0,30.2,0.0,0.0,0.0,0.0,
2025-05-20,Lunch,623.0,15.5,2.6,0.0,0.0,0.0,0.0,4170.0,0.0,86.7,6.0,11.8,31.0,0.0,0.0,0.0,0.0,
2025-05-20,Snacks,782.0,13.9,9.4,0.0,0.0,0.0,0.0,25.0,225.0,58.8,1.6,45.2,17.8,0.0,0.0,5.0,4.2,
2025-05-21,Breakfast,201.0,10.8,6.2,0.0,0.0,0.0,0.0,264.0,0.0,14.6,2.4,12.1,12.3,0.0,0.0,36.0,0.0,
2025-05-21,Dinner,346.0,15.9,5.9,2.2,4.1,0.0,0.0,131.2,66.8,29.3,1.3,1.9,21.7,0.0,2.6,0.6,1.2,
2025-05-21,Lunch,571.0,27.6,3.7,0.0,0.0,0.0,0.0,376.0,0.0,51.0,7.7,5.5,34.4,0.0,0.0,0.0,0.0,
2025-05-21,Snacks,193.6,16.8,3.1,0.0,0.0,0.0,0.0,28.0,0.0,8.5,0.0,4.9,1.8,0.0,0.0,0.0,0.0,
2025-05-22,Breakfast,237.6,13.2,8.7,0.0,0.0,0.0,0.0,396.0,0.0,16.8,0.0,16.8,12.6,0.0,0.0,54.0,0.0,
2025-05-22,Dinner,332.0,6.7,1.1,0.0,0.0,0.0,15.0,120.4,15.0,52.9,2.0,3.5,15.8,4.0,4.0,0.0,6.0,
2025-05-22,Lunch,623.0,15.5,2.6,0.0,0.0,0.0,0.0,4170.0,0.0,86.7,6.0,11.8,31.0,0.0,0.0,0.0,0.0,
2025-05-22,Snacks,686.0,27.9,1.2,0.0,0.0,0.0,9.0,119.0,499.6,109.9,1.4,18.9,3.3,0.0,2.4,3.4,7.6,
2025-05-23,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-05-23,Dinner,503.8,34.1,12.1,5.3,10.0,0.0,135.4,392.7,188.7,25.2,1.6,5.5,24.0,0.0,0.1,1.7,4.2,
2025-05-23,Lunch,398.5,21.9,4.8,0.1,0.9,0.0,0.0,152.8,0.0,20.3,7.4,4.4,33.0,0.0,0.0,0.0,0.0,
2025-05-23,Snacks,416.0,0.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,37.2,0.0,2.0,3.0,0.0,0.0,0.0,0.0,
2025-05-24,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-05-24,Dinner,686.9,40.8,18.7,0.9,3.3,0.0,229.4,464.6,64.5,27.3,1.6,7.7,23.9,11.2,0.0,22.6,3.3,
2025-05-24,Lunch,494.5,24.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,38.2,2.4,3.9,33.0,0.0,0.0,0.0,0.0,
2025-05-25,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-05-25,Dinner,880.0,20.8,6.0,2.7,1.9,0.0,20.0,554.2,132.2,130.6,5.4,3.8,41.2,0.0,0.0,3.8,16.5,
2025-05-25,Lunch,447.3,32.9,11.5,5.2,14.3,0.1,184.7,1017.2,444.7,16.9,3.2,7.3,22.2,11.0,8.0,4.7,27.4,
2025-05-25,Snacks,1715.4,4.6,2.5,0.6,1.1,0.0,9.7,167.6,44.0,55.5,0.6,1.5,6.2,0.0,0.0,0.1,1.1,
2025-05-26,Breakfast,311.7,13.3,7.9,0.3,1.9,0.0,19.3,189.9,2.2,38.6,2.4,7.8,11.1,0.0,0.0,18.2,0.0,
2025-05-26,Dinner,917.2,45.9,14.6,5.0,10.1,0.0,164.8,851.9,292.7,78.2,4.8,0.7,48.1,0.7,0.0,1.9,6.0,
2025-05-26,Lunch,445.8,17.8,4.2,1.5,2.7,0.0,0.0,370.0,0.0,58.2,3.2,0.1,14.7,0.0,0.0,0.0,0.0,
2025-05-27,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-05-27,Dinner,472.2,21.0,8.5,0.0,0.0,0.0,0.0,2.2,0.0,53.0,2.6,6.7,18.9,0.0,0.0,0.0,0.0,
2025-05-27,Lunch,538.0,12.6,2.7,0.0,0.0,0.0,0.0,3.1,0.0,83.2,0.0,22.6,22.1,0.0,0.0,0.0,0.0,
2025-05-27,Snacks,125.6,3.8,2.3,0.0,0.0,0.0,0.0,0.5,0.0,7.7,0.7,4.5,15.5,0.0,0.0,0.0,0.0,
2025-05-28,Breakfast,351.5,17.3,5.8,0.0,0.0,0.0,0.0,308.8,0.0,36.0,0.0,11.2,12.8,0.0,0.0,36.0,0.0,
2025-05-28,Dinner,415.4,14.6,4.1,1.4,1.9,0.0,117.5,1266.3,439.7,40.5,2.4,2.8,32.0,8.1,23.3,8.5,13.9,
2025-05-28,Lunch,452.3,23.7,7.3,0.0,0.0,0.0,0.0,1038.8,0.0,27.7,1.0,0.8,31.6,0.0,0.0,0.0,0.0,
2025-05-28,Snacks,228.5,8.9,2.8,0.0,0.0,0.0,0.0,618.0,0.0,18.9,3.5,13.1,19.3,0.0,0.0,0.0,0.0,
2025-05-29,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-05-29,Dinner,773.8,17.4,4.6,0.1,0.1,1.0,150.0,2337.1,1783.3,78.2,0.6,18.1,69.2,0.0,0.0,7.6,40.4,
2025-05-29,Lunch,462.2,20.5,4.2,1.4,1.9,0.0,117.5,1362.3,439.7,40.1,2.4,2.3,30.8,8.1,23.3,8.5,13.9,
2025-05-29,Snacks,1415.6,0.2,0.0,0.0,0.0,0.0,0.0,461.5,54.5,78.2,0.0,51.2,0.2,0.0,7.5,0.5,1.7,
2025-05-30,Breakfast,321.9,13.3,8.4,0.0,0.0,0.0,0.0,346.0,0.0,35.4,1.6,14.7,16.1,0.0,0.0,36.0,0.0,
2025-05-30,Dinner,565.1,26.7,14.7,0.2,1.9,0.0,0.0,196.0,0.0,52.3,1.8,10.7,29.7,0.0,0.0,0.0,0.0,
2025-05-30,Lunch,393.9,35.7,10.2,0.9,1.8,0.0,205.5,160.5,66.0,4.9,2.0,0.7,16.1,0.0,0.0,2.4,4.6,
2025-05-30,Snacks,1169.1,63.5,40.6,0.0,0.0,0.0,0.0,1038.0,0.0,64.8,9.1,54.8,56.0,0.0,0.0,0.0,0.0,
2025-05-31,Breakfast,175.5,9.9,6.5,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,12.6,9.5,0.0,0.0,0.0,0.0,
2025-05-31,Dinner,831.5,35.0,4.8,3.4,6.4,0.1,239.4,975.0,476.8,78.8,5.8,15.5,55.4,8.2,0.0,2.2,18.9,
2025-05-31,Lunch,484.4,18.5,3.2,0.0,0.0,0.0,0.0,1.4,0.0,58.3,4.6,5.5,20.3,0.0,0.0,60.0,0.0,
2025-05-31,Snacks,193.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,2.0,0.1,0.0,0.0,0.0,0.0,
2025-06-01,Breakfast,168.5,6.3,0.9,0.0,0.0,0.0,0.0,28.2,0.0,22.0,2.3,3.2,5.6,0.0,0.0,30.0,0.0,
2025-06-01,Dinner,489.5,24.2,6.4,0.0,0.0,0.0,0.0,192.0,0.0,52.6,2.8,6.7,16.1,0.0,0.0,0.0,0.0,
2025-06-01,Lunch,670.2,30.9,9.4,1.5,2.8,0.0,214.0,663.0,70.0,60.2,0.8,4.7,24.0,7.0,0.0,2.0,12.0,
2025-06-01,Snacks,340.6,20.8,9.1,3.4,6.4,0.0,654.7,277.9,242.9,7.8,0.0,10.4,23.4,0.0,0.0,9.9,17.1,
2025-06-02,Breakfast,252.4,16.7,10.7,0.0,0.0,0.0,0.0,428.0,0.0,11.4,0.1,11.3,14.1,0.0,0.0,36.0,0.0,
2025-06-02,Dinner,623.5,26.0,6.7,0.3,0.0,0.0,0.0,12.1,0.0,55.9,2.1,4.0,41.9,0.0,0.0,0.0,0.0,
2025-06-02,Lunch,417.8,23.1,7.1,0.0,0.0,0.0,0.0,236.8,0.0,38.6,2.1,1.9,16.0,0.0,0.0,0.0,0.0,
2025-06-02,Snacks,160.0,8.9,2.5,0.0,0.0,0.0,0.0,28.0,0.0,16.1,1.2,8.2,4.2,0.0,0.0,0.0,0.0,
2025-06-03,Breakfast,316.8,17.6,11.6,0.0,0.0,0.0,0.0,528.0,0.0,22.4,0.0,22.4,16.8,0.0,0.0,72.0,0.0,
2025-06-03,Dinner,623.5,26.0,6.7,0.3,0.0,0.0,0.0,12.1,0.0,55.9,2.1,4.0,41.9,0.0,0.0,0.0,0.0,
2025-06-03,Lunch,623.0,15.5,2.6,0.0,0.0,0.0,0.0,4170.0,0.0,86.7,6.0,11.8,31.0,0.0,0.0,0.0,0.0,
2025-06-03,Snacks,634.3,32.1,6.6,0.1,0.4,0.0,0.0,178.6,240.6,56.0,1.2,25.7,16.7,0.0,0.0,5.2,2.2,
2025-06-04,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-04,Dinner,596.0,33.5,7.5,0.0,0.0,0.0,0.0,1864.5,0.0,55.7,2.6,10.2,19.3,0.0,0.0,0.0,0.0,
2025-06-04,Lunch,500.5,21.4,7.4,0.0,0.0,0.0,0.0,1124.0,94.0,50.5,5.4,5.9,30.4,0.0,0.0,2.6,4.0,
2025-06-04,Snacks,221.0,9.1,5.9,0.0,0.0,0.0,0.0,106.0,0.0,30.7,0.7,19.8,3.8,0.0,0.0,0.0,0.0,
2025-06-05,Breakfast,284.2,17.2,8.6,1.7,3.2,0.0,327.4,389.0,121.4,11.8,0.0,11.5,19.5,0.0,0.0,40.9,8.6,
2025-06-05,Dinner,546.9,28.1,5.2,0.0,0.0,0.0,0.0,721.0,0.0,48.8,2.1,5.2,26.0,0.0,0.0,0.0,0.0,
2025-06-05,Lunch,504.0,23.7,10.3,0.0,0.0,0.0,0.0,1628.4,0.0,53.7,4.3,8.2,22.2,0.0,0.0,0.0,0.0,
2025-06-06,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-06,Dinner,1255.0,43.4,9.7,7.1,7.9,0.2,274.4,1859.0,821.9,145.1,5.7,11.7,68.6,39.7,10.9,13.1,28.5,
2025-06-06,Lunch,546.9,28.1,5.2,0.0,0.0,0.0,0.0,721.0,0.0,48.8,2.1,5.2,26.0,0.0,0.0,0.0,0.0,
2025-06-06,Snacks,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-06-07,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-07,Dinner,524.1,17.9,5.7,0.0,0.0,0.0,0.0,110.9,0.0,65.7,2.4,8.1,33.9,0.0,0.0,0.0,0.0,
2025-06-07,Lunch,526.5,17.8,7.8,1.4,2.0,0.0,122.2,860.0,606.6,51.3,5.8,8.0,43.5,22.1,26.0,1.9,7.9,
2025-06-07,Snacks,44.0,0.5,0.1,0.3,0.1,0.0,0.0,12.0,584.0,12.6,3.0,6.5,2.2,40.0,52.0,2.0,4.0,
2025-06-08,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-08,Dinner,597.1,26.7,15.1,2.9,3.6,0.0,117.5,302.1,452.5,52.3,3.1,7.5,36.1,2.0,0.0,0.9,5.6,
2025-06-08,Lunch,503.1,19.3,3.8,1.2,1.9,0.0,122.2,1223.5,314.6,46.1,5.2,4.9,37.4,2.1,0.0,0.9,5.9,
2025-06-09,Breakfast,214.2,6.9,4.7,0.0,0.0,0.0,0.0,132.0,0.0,19.6,0.0,19.6,18.2,0.0,0.0,18.0,0.0,
2025-06-09,Dinner,420.4,12.8,3.2,2.0,3.5,0.0,281.2,186.4,537.7,41.7,1.7,3.9,33.7,2.0,12.4,5.9,11.5,
2025-06-09,Lunch,597.1,26.7,15.1,2.9,3.6,0.0,117.5,302.1,452.5,52.3,3.1,7.5,36.1,2.0,0.0,0.9,5.6,
2025-06-09,Snacks,50.0,3.0,1.5,0.0,0.0,0.0,15.0,160.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,0.0,
2025-06-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-10,Dinner,623.5,26.0,6.7,0.3,0.0,0.0,0.0,12.1,0.0,55.9,2.1,4.0,41.9,0.0,0.0,0.0,0.0,
2025-06-10,Lunch,548.0,36.4,21.6,0.0,0.0,0.0,0.0,2.8,0.0,30.2,2.4,2.8,26.0,0.0,0.0,0.0,0.0,
2025-06-10,Snacks,99.0,8.8,3.6,0.0,0.0,0.0,0.0,3.9,0.0,0.4,0.0,0.4,4.6,0.0,0.0,0.0,0.0,
2025-06-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-11,Dinner,537.9,30.4,8.7,1.1,1.7,0.0,107.2,108.7,275.9,36.6,4.5,0.9,31.5,1.8,0.0,0.8,5.1,
2025-06-11,Lunch,623.5,26.0,6.7,0.3,0.0,0.0,0.0,12.1,0.0,55.9,2.1,4.0,41.9,0.0,0.0,0.0,0.0,
2025-06-12,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-12,Dinner,599.6,24.8,7.0,2.5,4.8,0.0,491.0,187.5,182.2,45.1,4.3,1.8,50.1,0.0,0.0,7.4,12.8,
2025-06-12,Lunch,565.9,16.4,3.6,1.1,1.8,0.0,114.7,200.1,295.2,60.9,1.9,17.6,41.2,2.0,0.0,0.9,5.5,
2025-06-12,Snacks,311.0,19.5,9.0,0.0,0.0,0.0,0.0,30.0,0.0,28.6,0.8,0.2,3.9,0.0,0.0,0.0,0.0,
2025-06-13,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-13,Dinner,625.0,23.8,5.7,0.0,0.0,0.0,0.0,432.0,0.0,65.2,0.0,9.3,36.3,0.0,0.0,0.0,0.0,
2025-06-13,Lunch,527.2,21.8,4.2,1.1,1.8,0.0,114.7,211.9,295.2,47.1,2.0,0.6,34.2,2.0,0.0,0.9,5.5,
2025-06-13,Snacks,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
2025-06-14,Breakfast,66.0,3.8,2.4,0.0,0.0,0.0,0.0,110.0,0.0,4.8,0.0,4.8,3.6,0.0,0.0,15.0,0.0,
2025-06-15,Breakfast,180.5,4.0,2.5,0.1,0.0,0.0,0.0,110.0,384.7,31.5,2.0,23.3,4.4,0.0,23.6,15.6,0.0,
2025-06-23,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-23,Dinner,463.4,33.9,8.0,0.0,0.0,0.0,0.0,425.9,47.8,10.1,1.0,4.0,30.3,0.0,1.2,0.3,0.3,
2025-06-23,Lunch,604.8,23.8,4.3,0.0,0.0,0.0,0.0,216.0,0.0,64.8,0.0,22.0,31.3,0.0,0.0,0.0,0.0,
2025-06-23,Snacks,127.6,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.4,2.4,23.9,0.0,0.0,0.0,0.0,
2025-06-24,Breakfast,229.4,12.1,6.5,0.0,0.0,0.0,0.0,264.0,0.0,17.0,4.0,12.7,14.9,0.0,0.0,36.0,0.0,
2025-06-24,Dinner,563.0,41.5,11.6,0.0,0.0,0.0,0.0,601.2,47.8,13.2,1.5,4.0,35.2,0.0,1.2,0.3,0.3,
2025-06-24,Lunch,499.7,23.8,4.2,0.0,0.0,0.0,0.0,271.3,0.0,42.2,2.0,2.1,29.5,0.0,0.0,0.0,0.0,
2025-06-24,Snacks,208.1,8.6,4.9,0.0,0.0,0.0,0.0,203.3,0.0,9.1,0.5,7.8,26.6,0.0,0.0,0.0,0.0,
2025-06-25,Breakfast,243.6,12.8,6.6,0.0,0.0,0.0,0.0,264.0,0.0,18.1,4.7,13.0,16.2,0.0,0.0,36.0,0.0,
2025-06-25,Dinner,475.8,13.8,1.1,0.0,0.0,0.0,0.0,1550.0,0.0,44.6,1.7,1.5,43.8,0.0,0.0,0.0,0.0,
2025-06-25,Lunch,543.3,23.6,6.2,0.0,0.0,0.0,0.0,175.4,5.4,49.8,2.1,6.5,33.5,0.0,0.0,0.1,1.3,
2025-06-25,Snacks,279.8,16.2,7.0,0.0,0.0,0.0,0.0,175.3,0.0,23.6,1.9,16.6,10.5,0.0,0.0,0.0,0.0,
2025-06-26,Breakfast,229.4,12.1,6.5,0.0,0.0,0.0,0.0,264.0,0.0,17.0,4.0,12.7,14.9,0.0,0.0,36.0,0.0,
2025-06-26,Dinner,507.4,22.8,7.9,0.0,0.0,0.0,0.0,14.4,0.0,37.3,1.5,1.4,38.6,0.0,0.0,0.0,0.0,
2025-06-26,Lunch,475.8,13.8,1.1,0.0,0.0,0.0,0.0,1550.0,0.0,44.6,1.7,1.5,43.8,0.0,0.0,0.0,0.0,
2025-06-26,Snacks,291.0,18.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,3.4,0.0,0.0,0.0,0.0,
2025-06-27,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-06-27,Dinner,1075.0,35.0,15.3,0.0,0.0,0.0,0.0,1730.0,0.0,147.3,4.1,8.8,46.9,0.0,0.0,0.0,0.0,
2025-06-27,Lunch,475.8,13.8,1.1,0.0,0.0,0.0,0.0,1550.0,0.0,44.6,1.7,1.5,43.8,0.0,0.0,0.0,0.0,
2025-06-27,Snacks,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
2025-06-28,Breakfast,278.4,13.7,6.0,0.0,0.0,0.0,0.0,292.0,0.0,28.1,1.2,12.3,11.8,0.0,0.0,36.0,0.0,
2025-06-28,Dinner,1000.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,25.0,45.0,0.0,0.0,0.0,0.0,
